active,certifications,created_date,date_of_hire,email,employee_id,first_name,full_name,group,last_name,personnel_id,phone_mobile,phone_work,role,shift,station,unit,updated_date,user_id,username
True,"[""HAZMAT"", ""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2001-03-29,mjohnson@firedepartment.org,FD3844,Michelle,Michelle Johnson,TRAINING,Johnson,FP-afc791b6-869a-4d37-a037-0f406de691ff,(564) 324-9786,(206) 566-9989,BATTALION_CHIEF,A,STATION_23,MEDIC 023,2025-09-15 10:46:13,mjohnson,mjohnson
True,"[""EMT"", ""FIRE_INSTRUCTOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2002-12-24,kjackson@firedepartment.org,FD9252,Kimberly,Kimberly Jackson,OPERATIONS,Jackson,FP-e93b2979-88a3-458f-9681-da468b0ccbab,(425) 252-3020,(206) 746-7993,PARAMEDIC,B,STATION_18,MEDIC 018,2025-09-15 10:46:13,kjackson,kjackson
True,"[""EMT"", ""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2018-10-27,nfletcher@firedepartment.org,FD3940,Natalie,Natalie Fletcher,OPERATIONS,Fletcher,FP-71811252-c220-4b37-9bf6-aeba7bf368fa,(425) 586-6908,(206) 803-9322,FIREFIGHTER,A,STATION_14,AID 014,2025-09-15 10:46:13,nfletcher,nfletcher
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2022-12-16,mcrane@firedepartment.org,FD3653,Michael,Michael Crane,OPERATIONS,Crane,FP-e54364b4-9a14-49c4-bcdc-01186c3c01c6,(206) 939-7865,(206) 823-4421,PARAMEDIC,B,STATION_37,ENGINE 037,2025-09-15 10:46:13,mcrane,mcrane
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2022-09-09,llee@firedepartment.org,FD2537,Lisa,Lisa Lee,PREVENTION,Lee,FP-27a54142-c1e0-45a4-be4f-aeac0fd8bacd,(425) 288-1292,(206) 852-6925,BATTALION_CHIEF,C,STATION_30,ENGINE 030,2025-09-15 10:46:13,llee,llee
True,"[""FIRE_INSTRUCTOR"", ""HAZMAT""]",2025-09-15 10:46:13,2010-04-06,tphillips@firedepartment.org,FD9837,Tony,Tony Phillips,PREVENTION,Phillips,FP-cc82db2d-b1f1-4c27-a987-6f8f2a234cda,(360) 735-6749,(206) 224-8230,BATTALION_CHIEF,A,STATION_12,MEDIC 012,2025-09-15 10:46:13,tphillips,tphillips
True,"[""TECH_REScue""]",2025-09-15 10:46:13,2024-05-03,sperez@firedepartment.org,FD9163,Susan,Susan Perez,ADMIN,Perez,FP-cde6b627-2f21-458c-904a-46f52de8f116,(425) 998-4586,(206) 602-7527,PARAMEDIC,A,STATION_24,MEDIC 024,2025-09-15 10:46:13,sperez,sperez
True,"[""FIRE_INSTRUCTOR"", ""HAZMAT""]",2025-09-15 10:46:13,2011-05-01,slowery@firedepartment.org,FD9278,Stephen,Stephen Lowery,PREVENTION,Lowery,FP-c4a05187-f9dd-4ead-9faa-d2f05c84214f,(206) 778-7524,(206) 605-4043,LIEUTENANT,C,STATION_37,ENGINE 037,2025-09-15 10:46:13,slowery,slowery
True,"[""EMT"", ""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2004-02-15,aserrano@firedepartment.org,FD8407,Alicia,Alicia Serrano,OPERATIONS,Serrano,FP-97d1b307-32e1-45a4-8168-64e16daa2afb,(360) 463-9388,(425) 699-5348,LIEUTENANT,A,STATION_35,ENGINE 035,2025-09-15 10:46:13,aserrano,aserrano
True,"[""HAZMAT""]",2025-09-15 10:46:13,2022-03-10,ckennedy@firedepartment.org,FD5461,Charles,Charles Kennedy,PREVENTION,Kennedy,FP-caf17f01-ab65-4850-b587-2c617da102bf,(206) 676-4856,(360) 662-8737,PARAMEDIC,C,STATION_09,AID 009,2025-09-15 10:46:13,ckennedy,ckennedy
True,"[""FIRE_INSTRUCTOR"", ""FIRE_INVESTIGATOR"", ""HAZMAT""]",2025-09-15 10:46:13,2011-05-07,tfitzgerald@firedepartment.org,FD8745,Troy,Troy Fitzgerald,PREVENTION,Fitzgerald,FP-c56bcdfd-3d71-4ddd-a912-98c2f2d183c6,(425) 610-4391,(206) 258-7097,LIEUTENANT,B,STATION_09,ENGINE 009,2025-09-15 10:46:13,tfitzgerald,tfitzgerald
True,"[""FIRE_INVESTIGATOR"", ""TECH_REScue""]",2025-09-15 10:46:13,2003-05-14,tsnyder@firedepartment.org,FD2610,Timothy,Timothy Snyder,ADMIN,Snyder,FP-b700842d-3e11-43b5-82ca-3072d1b2d2f0,(206) 433-9268,(206) 392-2025,PARAMEDIC,A,STATION_09,LADDER 009,2025-09-15 10:46:13,tsnyder,tsnyder
True,"[""FIRE_INSTRUCTOR"", ""HAZMAT""]",2025-09-15 10:46:13,2012-12-15,mskinner@firedepartment.org,FD3669,Michelle,Michelle Skinner,TRAINING,Skinner,FP-22eca99f-7b08-4fc6-8dfa-121dcd488f30,(206) 827-6132,(206) 860-9268,CAPTAIN,B,STATION_16,AID 016,2025-09-15 10:46:13,mskinner,mskinner
True,"[""EMT"", ""HAZMAT""]",2025-09-15 10:46:13,2006-04-20,sparker@firedepartment.org,FD5651,Savannah,Savannah Parker,TRAINING,Parker,FP-e14ffbc5-d20c-4562-bbed-8776c26a0af3,(425) 756-4326,(206) 414-1241,CAPTAIN,A,STATION_30,ENGINE 030,2025-09-15 10:46:13,sparker,sparker
True,"[""FIRE_INSTRUCTOR"", ""HAZMAT""]",2025-09-15 10:46:13,2017-06-21,clarsen@firedepartment.org,FD4002,Cory,Cory Larsen,TRAINING,Larsen,FP-08a2bc94-92c4-4ba2-b1e3-37660ceba9ff,(206) 558-6964,(206) 929-1177,LIEUTENANT,C,STATION_10,AID 010,2025-09-15 10:46:13,clarsen,clarsen
True,"[""EMT""]",2025-09-15 10:46:13,2019-03-09,mhardy@firedepartment.org,FD8046,Michael,Michael Hardy,ADMIN,Hardy,FP-73e8a58d-2cfd-48ff-9e04-268e98f75e4f,(425) 927-5888,(206) 775-2166,PARAMEDIC,A,STATION_34,ENGINE 034,2025-09-15 10:46:13,mhardy,mhardy
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2005-02-10,aburgess@firedepartment.org,FD8064,Andrea,Andrea Burgess,TRAINING,Burgess,FP-627d8bfa-2fa9-4bf2-87cb-b41167dcce6a,(206) 434-9430,(206) 544-6354,BATTALION_CHIEF,C,STATION_11,MEDIC 011,2025-09-15 10:46:13,aburgess,aburgess
True,"[""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2008-11-27,adaugherty@firedepartment.org,FD4207,Amanda,Amanda Daugherty,TRAINING,Daugherty,FP-b367c165-ae68-44aa-8f95-541f9ad20b6f,(564) 389-1958,(206) 447-2754,FIREFIGHTER,C,STATION_20,ENGINE 020,2025-09-15 10:46:13,adaugherty,adaugherty
True,"[""EMT"", ""PARAMEDIC""]",2025-09-15 10:46:13,2023-12-30,elewis@firedepartment.org,FD5560,Edgar,Edgar Lewis,TRAINING,Lewis,FP-69bd525a-467f-4d78-99f7-42f3df05d72d,(425) 394-1483,(206) 219-4877,PARAMEDIC,C,STATION_06,ENGINE 006,2025-09-15 10:46:13,elewis,elewis
True,"[""HAZMAT""]",2025-09-15 10:46:13,2022-07-22,msandoval@firedepartment.org,FD3898,Matthew,Matthew Sandoval,ADMIN,Sandoval,FP-4629b604-deb7-4cf7-a52b-563b511e2864,(206) 572-7197,(206) 766-6889,PARAMEDIC,C,STATION_01,MEDIC 001,2025-09-15 10:46:13,msandoval,msandoval
True,"[""TECH_REScue""]",2025-09-15 10:46:13,2004-03-23,jrodgers@firedepartment.org,FD6984,Joshua,Joshua Rodgers,PREVENTION,Rodgers,FP-d9dcf2f2-b814-47c1-9d1e-8564d75634b6,(206) 471-8509,(206) 298-8699,FIREFIGHTER,B,STATION_06,AID 006,2025-09-15 10:46:13,jrodgers,jrodgers
True,"[""HAZMAT"", ""PARAMEDIC""]",2025-09-15 10:46:13,2007-08-28,jhudson@firedepartment.org,FD7869,James,James Hudson,OPERATIONS,Hudson,FP-74d129ab-a842-4dc1-a1f4-8ca7275d3047,(206) 385-1084,(206) 881-1369,BATTALION_CHIEF,C,STATION_22,MEDIC 022,2025-09-15 10:46:13,jhudson,jhudson
True,"[""FIRE_INSTRUCTOR"", ""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2007-12-19,darroyo@firedepartment.org,FD4691,Dennis,Dennis Arroyo,ADMIN,Arroyo,FP-f17bfcd3-d61b-4e81-9b54-0dcadef252b9,(206) 572-7347,(206) 872-6333,CAPTAIN,C,STATION_23,MEDIC 023,2025-09-15 10:46:13,darroyo,darroyo
True,"[""FIRE_INVESTIGATOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2003-05-31,cowens@firedepartment.org,FD5582,Caroline,Caroline Owens,TRAINING,Owens,FP-99befdac-d7b3-4189-90a2-19502b297d78,(206) 682-2749,(206) 662-5865,CAPTAIN,B,STATION_08,AID 008,2025-09-15 10:46:13,cowens,cowens
True,"[""FIRE_INSTRUCTOR"", ""HAZMAT""]",2025-09-15 10:46:13,2015-07-17,rterrell@firedepartment.org,FD6082,Rachel,Rachel Terrell,PREVENTION,Terrell,FP-a5edeaa4-ae12-4f7f-bb30-bae0d7aa0bc3,(206) 779-5342,(206) 375-8760,PARAMEDIC,B,STATION_17,AID 017,2025-09-15 10:46:13,rterrell,rterrell
True,"[""EMT"", ""PARAMEDIC""]",2025-09-15 10:46:13,2013-05-03,mhernandez@firedepartment.org,FD8487,Michael,Michael Hernandez,PREVENTION,Hernandez,FP-ecbdafa5-bf9d-42ec-9e96-cd4272aee7cb,(425) 787-5980,(206) 727-1985,BATTALION_CHIEF,A,STATION_18,ENGINE 018,2025-09-15 10:46:13,mhernandez,mhernandez
True,"[""HAZMAT""]",2025-09-15 10:46:13,2021-08-16,jmiller@firedepartment.org,FD8624,Joshua,Joshua Miller,TRAINING,Miller,FP-79d443c3-8e9c-4ee5-a1b4-f26763dcd26d,(360) 677-7535,(360) 234-3829,BATTALION_CHIEF,B,STATION_09,ENGINE 009,2025-09-15 10:46:13,jmiller,jmiller
True,"[""HAZMAT""]",2025-09-15 10:46:13,2001-08-26,drobinson@firedepartment.org,FD6787,David,David Robinson,TRAINING,Robinson,FP-cd3b5b4e-c5cb-4776-868b-7a8e0ab06b1c,(425) 685-5961,(206) 635-9192,LIEUTENANT,A,STATION_27,LADDER 027,2025-09-15 10:46:13,drobinson,drobinson
True,"[""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2009-03-27,aschwartz@firedepartment.org,FD3567,Amy,Amy Schwartz,OPERATIONS,Schwartz,FP-3dc0d042-70ad-415d-99ba-36a9e41d50a0,(206) 350-7245,(206) 454-9752,LIEUTENANT,B,STATION_21,ENGINE 021,2025-09-15 10:46:13,aschwartz,aschwartz
True,"[""EMT"", ""FIRE_INSTRUCTOR"", ""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2021-04-15,sball@firedepartment.org,FD6241,Suzanne,Suzanne Ball,PREVENTION,Ball,FP-0cfeb7a5-28fd-4380-98f2-2497ad83fb6a,(564) 494-1197,(206) 612-3719,FIREFIGHTER,B,STATION_24,MEDIC 024,2025-09-15 10:46:13,sball,sball
True,"[""FIRE_INVESTIGATOR"", ""HAZMAT"", ""PARAMEDIC""]",2025-09-15 10:46:13,2022-12-10,rflores@firedepartment.org,FD7583,Renee,Renee Flores,PREVENTION,Flores,FP-a910c832-7408-4e53-9d24-8f41fa0a9775,(425) 296-6028,(425) 333-8974,PARAMEDIC,C,STATION_05,MEDIC 005,2025-09-15 10:46:13,rflores,rflores
True,"[""EMT"", ""FIRE_INSTRUCTOR""]",2025-09-15 10:46:13,2001-03-30,nsmith@firedepartment.org,FD5919,Natalie,Natalie Smith,TRAINING,Smith,FP-bc842d43-8cf1-4192-9bce-2b46fefe380b,(360) 260-6532,(206) 631-6050,FIREFIGHTER,A,STATION_16,ENGINE 016,2025-09-15 10:46:13,nsmith,nsmith
True,"[""EMT"", ""HAZMAT"", ""PARAMEDIC""]",2025-09-15 10:46:13,2022-08-13,jdavis@firedepartment.org,FD3957,Jody,Jody Davis,TRAINING,Davis,FP-7a280eed-ebba-440a-952c-44f04e1e85f4,(425) 477-2038,(360) 673-5132,CAPTAIN,C,STATION_29,LADDER 029,2025-09-15 10:46:13,jdavis,jdavis
True,"[""FIRE_INSTRUCTOR"", ""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2023-03-24,kcervantes@firedepartment.org,FD4540,Kenneth,Kenneth Cervantes,PREVENTION,Cervantes,FP-0bed8b59-644b-4ba4-88ba-efdd11403571,(206) 325-4070,(425) 286-2474,LIEUTENANT,B,STATION_26,MEDIC 026,2025-09-15 10:46:13,kcervantes,kcervantes
True,"[""HAZMAT"", ""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2006-03-23,jpotts@firedepartment.org,FD6987,Jordan,Jordan Potts,OPERATIONS,Potts,FP-0f6bad8e-704f-4642-bb54-96cbc345639b,(206) 708-3292,(206) 634-6232,LIEUTENANT,A,STATION_02,ENGINE 002,2025-09-15 10:46:13,jpotts,jpotts
True,"[""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2023-11-10,kperez@firedepartment.org,FD2964,Karen,Karen Perez,OPERATIONS,Perez,FP-d2dca753-4bc2-42ad-a568-fabf0ec53d89,(360) 981-6303,(206) 953-5625,LIEUTENANT,A,STATION_02,ENGINE 002,2025-09-15 10:46:13,kperez,kperez
True,"[""EMT""]",2025-09-15 10:46:13,2008-11-12,esmith@firedepartment.org,FD1222,Emily,Emily Smith,TRAINING,Smith,FP-00deae1f-22d9-48ef-bab3-19e416526139,(206) 505-9252,(206) 753-9423,LIEUTENANT,C,STATION_05,ENGINE 005,2025-09-15 10:46:13,esmith,esmith
True,"[""EMT"", ""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2016-10-18,gtaylor@firedepartment.org,FD3113,Gwendolyn,Gwendolyn Taylor,ADMIN,Taylor,FP-4a11eeca-e346-4f32-8c0b-899c050f92aa,(425) 822-1424,(425) 635-4384,CAPTAIN,C,STATION_19,MEDIC 019,2025-09-15 10:46:13,gtaylor,gtaylor
True,"[""TECH_REScue""]",2025-09-15 10:46:13,2012-04-12,twatkins@firedepartment.org,FD8845,Tina,Tina Watkins,PREVENTION,Watkins,FP-5d81e462-9516-427f-9129-b55b3d161519,(425) 676-9984,(206) 434-7034,FIREFIGHTER,A,STATION_10,ENGINE 010,2025-09-15 10:46:13,twatkins,twatkins
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2006-12-21,dcox@firedepartment.org,FD5690,Don,Don Cox,PREVENTION,Cox,FP-54a6069d-510c-44f8-be38-96eee036b026,(206) 786-4390,(206) 814-6037,FIREFIGHTER,B,STATION_35,MEDIC 035,2025-09-15 10:46:13,dcox,dcox
True,"[""EMT"", ""FIRE_INVESTIGATOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2021-04-08,bgreen@firedepartment.org,FD3035,Brandon,Brandon Green,OPERATIONS,Green,FP-fa9d4759-105b-48c8-b9ee-502c20b270c3,(206) 718-8214,(425) 972-9954,FIREFIGHTER,B,STATION_03,MEDIC 003,2025-09-15 10:46:13,bgreen,bgreen
True,"[""EMT"", ""PARAMEDIC""]",2025-09-15 10:46:13,2003-02-23,ajackson@firedepartment.org,FD4094,Aaron,Aaron Jackson,ADMIN,Jackson,FP-f67ecef8-51d4-46a2-8e61-998df454e9f0,(206) 573-4363,(206) 211-7956,LIEUTENANT,C,STATION_01,AID 001,2025-09-15 10:46:13,ajackson,ajackson
True,"[""FIRE_INVESTIGATOR"", ""TECH_REScue""]",2025-09-15 10:46:13,2017-01-08,dreed@firedepartment.org,FD7436,Donna,Donna Reed,TRAINING,Reed,FP-4b6b85d9-e0eb-40d5-bb5a-c9a7b4e9990f,(425) 744-9056,(425) 419-5643,PARAMEDIC,A,STATION_12,AID 012,2025-09-15 10:46:13,dreed,dreed
True,"[""EMT"", ""HAZMAT""]",2025-09-15 10:46:13,2004-12-16,radams@firedepartment.org,FD6777,Rachel,Rachel Adams,TRAINING,Adams,FP-b1adfa8a-7b56-46de-a0fb-88491ae6c360,(425) 514-9233,(206) 505-2417,PARAMEDIC,B,STATION_19,ENGINE 019,2025-09-15 10:46:13,radams,radams
True,"[""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2020-02-20,rray@firedepartment.org,FD7171,Robert,Robert Ray,PREVENTION,Ray,FP-2c9453ea-0578-41ec-b6e1-0260b8cc8d8e,(425) 700-6734,(206) 312-2366,FIREFIGHTER,A,STATION_24,ENGINE 024,2025-09-15 10:46:13,rray,rray
True,"[""HAZMAT"", ""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2005-04-16,mshaw@firedepartment.org,FD7341,Mary,Mary Shaw,TRAINING,Shaw,FP-60f97fdf-0347-4d47-b604-d1d6f2e1c37f,(206) 238-1713,(206) 474-2255,LIEUTENANT,C,STATION_37,ENGINE 037,2025-09-15 10:46:13,mshaw,mshaw
True,"[""FIRE_INVESTIGATOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2024-05-22,amccullough@firedepartment.org,FD2499,Anthony,Anthony Mccullough,OPERATIONS,Mccullough,FP-f2275922-4bf1-4ed2-98a8-a2e4140455d7,(206) 463-7807,(425) 309-8776,PARAMEDIC,C,STATION_03,ENGINE 003,2025-09-15 10:46:13,amccullough,amccullough
True,"[""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2016-03-01,rsmith@firedepartment.org,FD7938,Robert,Robert Smith,OPERATIONS,Smith,FP-64cb6dab-e233-49df-9230-8042c7c33e16,(425) 279-6726,(425) 490-2483,CAPTAIN,A,STATION_01,LADDER 001,2025-09-15 10:46:13,rsmith,rsmith
True,"[""TECH_REScue""]",2025-09-15 10:46:13,2001-03-14,jperez@firedepartment.org,FD6093,Jonathan,Jonathan Perez,OPERATIONS,Perez,FP-6d805a77-927c-4b6e-a407-09b3ff8473d0,(206) 999-7498,(206) 619-5726,LIEUTENANT,A,STATION_36,MEDIC 036,2025-09-15 10:46:13,jperez,jperez
True,"[""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2008-02-14,drobinson@firedepartment.org,FD7904,David,David Robinson,PREVENTION,Robinson,FP-3a95286d-0186-4926-8d11-e019d09a77bb,(206) 773-4853,(206) 479-4020,PARAMEDIC,B,STATION_04,ENGINE 004,2025-09-15 10:46:13,drobinson,drobinson
True,"[""HAZMAT"", ""PARAMEDIC""]",2025-09-15 10:46:13,2010-10-09,scabrera@firedepartment.org,FD9553,Sophia,Sophia Cabrera,OPERATIONS,Cabrera,FP-54bf8625-d68e-4e1a-b01f-dc988aa5de47,(206) 655-7705,(360) 391-3498,PARAMEDIC,C,STATION_28,LADDER 028,2025-09-15 10:46:13,scabrera,scabrera
True,"[""FIRE_INVESTIGATOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2018-01-09,chobbs@firedepartment.org,FD2221,Christopher,Christopher Hobbs,PREVENTION,Hobbs,FP-63680ae5-e965-4246-9539-d0f78db15ee1,(425) 430-8169,(206) 371-3816,BATTALION_CHIEF,C,STATION_09,LADDER 009,2025-09-15 10:46:13,chobbs,chobbs
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2019-01-01,cjacobson@firedepartment.org,FD2436,Chelsea,Chelsea Jacobson,TRAINING,Jacobson,FP-cadd01d9-332d-4df8-bcc5-237aa101bc08,(425) 369-4446,(206) 822-4161,LIEUTENANT,B,STATION_09,LADDER 009,2025-09-15 10:46:13,cjacobson,cjacobson
True,"[""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2009-09-17,emendoza@firedepartment.org,FD5212,Eric,Eric Mendoza,ADMIN,Mendoza,FP-b15a95b1-08de-4755-adeb-5600d5d1cdb8,(206) 674-6852,(425) 764-2833,PARAMEDIC,A,STATION_25,ENGINE 025,2025-09-15 10:46:13,emendoza,emendoza
True,"[""FIRE_INSTRUCTOR"", ""TECH_REScue""]",2025-09-15 10:46:13,2012-01-27,mgalvan@firedepartment.org,FD6207,Michael,Michael Galvan,TRAINING,Galvan,FP-adbfeb19-4363-457b-9989-7a30e72b3dcb,(425) 948-5747,(206) 695-6315,PARAMEDIC,B,STATION_08,LADDER 008,2025-09-15 10:46:13,mgalvan,mgalvan
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2011-06-01,bbrown@firedepartment.org,FD3497,Brian,Brian Brown,OPERATIONS,Brown,FP-d273056d-7e8e-408e-9f59-cfaf71f55ae3,(206) 800-3241,(360) 569-1100,CAPTAIN,C,STATION_06,MEDIC 006,2025-09-15 10:46:13,bbrown,bbrown
True,"[""FIRE_INSTRUCTOR"", ""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2010-09-08,swilliams@firedepartment.org,FD9770,Susan,Susan Williams,PREVENTION,Williams,FP-ef58c0af-dbc5-4c22-a85d-df0619c9b82d,(206) 593-1600,(206) 462-8053,CAPTAIN,B,STATION_25,LADDER 025,2025-09-15 10:46:13,swilliams,swilliams
True,"[""FIRE_INSTRUCTOR""]",2025-09-15 10:46:13,2023-11-12,jgoodwin@firedepartment.org,FD8822,James,James Goodwin,OPERATIONS,Goodwin,FP-11cf6fbb-5f3e-4d08-a2e7-2163a68e09ec,(360) 286-6905,(206) 948-9816,LIEUTENANT,A,STATION_06,ENGINE 006,2025-09-15 10:46:13,jgoodwin,jgoodwin
True,"[""TECH_REScue""]",2025-09-15 10:46:13,2022-09-15,dcolon@firedepartment.org,FD1531,Deanna,Deanna Colon,PREVENTION,Colon,FP-41c0120c-15d6-4885-ad47-0fa2bf9e947d,(206) 356-2393,(206) 700-3169,CAPTAIN,B,STATION_10,ENGINE 010,2025-09-15 10:46:13,dcolon,dcolon
True,"[""EMT"", ""PARAMEDIC""]",2025-09-15 10:46:13,2017-12-23,ejuarez@firedepartment.org,FD3138,Erik,Erik Juarez,PREVENTION,Juarez,FP-d046f21b-6952-42b2-813b-1bdc4ac79b19,(206) 593-9822,(360) 444-9257,CAPTAIN,B,STATION_35,AID 035,2025-09-15 10:46:13,ejuarez,ejuarez
True,"[""EMT"", ""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2019-10-24,mmorrison@firedepartment.org,FD9067,Melissa,Melissa Morrison,OPERATIONS,Morrison,FP-e174e7b2-ae8a-45ed-974b-5c262b1df6b0,(425) 802-3398,(206) 993-2649,LIEUTENANT,A,STATION_26,MEDIC 026,2025-09-15 10:46:13,mmorrison,mmorrison
True,"[""EMT"", ""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2008-11-03,gguzman@firedepartment.org,FD1676,Gina,Gina Guzman,TRAINING,Guzman,FP-ebbca551-4947-43c7-8a40-0922612c3ef9,(206) 732-2160,(206) 545-1986,BATTALION_CHIEF,B,STATION_28,ENGINE 028,2025-09-15 10:46:13,gguzman,gguzman
True,"[""HAZMAT""]",2025-09-15 10:46:13,2020-11-19,ahill@firedepartment.org,FD6134,Amy,Amy Hill,ADMIN,Hill,FP-8a8968c9-b532-40d0-9371-2f14f9845ec1,(206) 468-4712,(206) 307-2354,LIEUTENANT,B,STATION_28,MEDIC 028,2025-09-15 10:46:13,ahill,ahill
True,"[""EMT"", ""FIRE_INSTRUCTOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2009-08-13,pwelch@firedepartment.org,FD7788,Paul,Paul Welch,TRAINING,Welch,FP-c70e4082-0fc8-439b-876c-bdb70e3b3fcb,(206) 461-5492,(425) 699-4564,LIEUTENANT,C,STATION_20,AID 020,2025-09-15 10:46:13,pwelch,pwelch
True,"[""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2003-08-10,jflores@firedepartment.org,FD7975,Julie,Julie Flores,ADMIN,Flores,FP-3716c267-cd01-47ad-89fc-d85518a98764,(206) 618-5901,(206) 639-2100,BATTALION_CHIEF,C,STATION_08,ENGINE 008,2025-09-15 10:46:13,jflores,jflores
True,"[""EMT""]",2025-09-15 10:46:13,2007-09-20,cfuller@firedepartment.org,FD5374,Christina,Christina Fuller,PREVENTION,Fuller,FP-7e1b69ec-6647-413d-ab37-bc47098299a8,(425) 213-7649,(206) 828-2589,PARAMEDIC,B,STATION_21,ENGINE 021,2025-09-15 10:46:13,cfuller,cfuller
True,"[""FIRE_INSTRUCTOR""]",2025-09-15 10:46:13,2017-02-27,mweaver@firedepartment.org,FD1360,Matthew,Matthew Weaver,ADMIN,Weaver,FP-47f773ec-be60-4249-84ff-d12fc3719dd7,(206) 702-1842,(425) 574-6340,BATTALION_CHIEF,B,STATION_26,LADDER 026,2025-09-15 10:46:13,mweaver,mweaver
True,"[""EMT"", ""FIRE_INVESTIGATOR"", ""PARAMEDIC""]",2025-09-15 10:46:13,2017-05-23,bwilson@firedepartment.org,FD9092,Bobby,Bobby Wilson,TRAINING,Wilson,FP-4b2e75fe-296b-4649-a2f0-ca5538988d86,(206) 554-5888,(206) 339-4226,PARAMEDIC,C,STATION_03,AID 003,2025-09-15 10:46:13,bwilson,bwilson
True,"[""FIRE_INVESTIGATOR"", ""HAZMAT""]",2025-09-15 10:46:13,2008-02-25,kbrooks@firedepartment.org,FD8459,Krystal,Krystal Brooks,PREVENTION,Brooks,FP-db2e8051-ab82-4674-a68b-818a32857f90,(206) 442-7893,(425) 625-3889,CAPTAIN,B,STATION_37,MEDIC 037,2025-09-15 10:46:13,kbrooks,kbrooks
True,"[""TECH_REScue""]",2025-09-15 10:46:13,2007-04-17,pgarner@firedepartment.org,FD2822,Patricia,Patricia Garner,TRAINING,Garner,FP-f3a23870-1434-42eb-a128-4318cc511d90,(206) 251-7417,(206) 775-2342,FIREFIGHTER,B,STATION_03,ENGINE 003,2025-09-15 10:46:13,pgarner,pgarner
True,"[""FIRE_INSTRUCTOR"", ""FIRE_INVESTIGATOR""]",2025-09-15 10:46:13,2009-07-16,cwalters@firedepartment.org,FD3631,Chase,Chase Walters,OPERATIONS,Walters,FP-acdb66a8-0224-4528-9652-33769a73901f,(360) 629-1053,(206) 416-3548,BATTALION_CHIEF,A,STATION_04,ENGINE 004,2025-09-15 10:46:13,cwalters,cwalters
True,"[""EMT""]",2025-09-15 10:46:13,2023-08-15,jcasey@firedepartment.org,FD1269,Jerry,Jerry Casey,TRAINING,Casey,FP-a0c6fa93-281b-41dc-8eb9-3998eff27ca3,(206) 249-6792,(206) 280-4439,CAPTAIN,C,STATION_15,MEDIC 015,2025-09-15 10:46:13,jcasey,jcasey
True,"[""FIRE_INSTRUCTOR"", ""HAZMAT"", ""TECH_REScue""]",2025-09-15 10:46:13,2020-02-14,mray@firedepartment.org,FD6035,Michael,Michael Ray,OPERATIONS,Ray,FP-71e4858d-1d56-4724-a5cc-0fff0b033993,(206) 572-8423,(425) 772-1809,LIEUTENANT,B,STATION_17,MEDIC 017,2025-09-15 10:46:13,mray,mray
True,"[""HAZMAT"", ""PARAMEDIC"", ""TECH_REScue""]",2025-09-15 10:46:13,2003-10-08,amason@firedepartment.org,FD6764,Alex,Alex Mason,ADMIN,Mason,FP-5c6997c2-877d-4b1a-a352-0ff037a5893d,(206) 330-5151,(425) 666-5734,BATTALION_CHIEF,C,STATION_30,MEDIC 030,2025-09-15 10:46:13,amason,amason
True,"[""PARAMEDIC""]",2025-09-15 10:46:13,2004-09-11,aeverett@firedepartment.org,FD4862,Amanda,Amanda Everett,TRAINING,Everett,FP-acb80661-83ca-4349-b684-0d11f56adfc5,(206) 429-8810,(360) 571-4666,FIREFIGHTER,C,STATION_09,LADDER 009,2025-09-15 10:46:13,aeverett,aeverett
