employee_ids,employee_names,end_datetime,length_minutes,location,qualifiers,scheduled_by,shift_id,start_datetime,station,unit_code,unit_name,work_type
"[""FD8669"", ""FD5626"", ""FD5617"", ""FD1791""]","[""Kevin Hicks"", ""Carolyn Brown"", ""Amanda Avery"", ""Jacob Stevens""]",2025-09-09 12:24:56,720,"1942 Bagley Ave N, Seattle, WA 98103","[""FIREFIGHTER""]","[""Lauren Smith"", ""Crystal Gonzalez""]",404dbc52-2668-4257-850c-6ee5e7761121,2025-09-09 00:24:56,STATION_9,M002,MEDIC 002,REGULAR
"[""FD4036"", ""FD9621""]","[""Amy Reed"", ""Sandra Davis""]",2025-09-07 07:05:32,600,"606 E Boston St, Seattle, WA 98102","[""FIREFIGHTER""]","[""Lindsey Barrett""]",63801613-9ff7-46b3-a9d6-e462f76fbbe2,2025-09-06 21:05:32,STATION_14,A007,AID 007,REGULAR
"[""FD3122"", ""FD5265"", ""FD9528"", ""FD8839""]","[""Ricardo Torres"", ""Dustin Schultz"", ""Charles Lee"", ""Peter Hatfield""]",2025-09-09 19:51:55,600,"1488 University St, Seattle, WA 98101","[""PARAMEDIC""]","[""Bridget Torres""]",daf65b00-e965-42a4-b4fc-4ba62b1df465,2025-09-09 09:51:55,STATION_8,B021,BATTALION 021,REGULAR
"[""FD9067"", ""FD8898"", ""FD6033"", ""FD6803""]","[""Katrina Martinez"", ""Linda Carpenter"", ""Jennifer Cook"", ""Amy Turner""]",2025-09-23 20:42:20,480,"112 S Weller St, Seattle, WA 98104","[""FIREFIGHTER"", ""PARAMEDIC""]","[""Mary Lopez"", ""Sydney Rivera""]",30e0b1d6-c2ce-456a-aff1-ef9d42f5b808,2025-09-23 12:42:20,STATION_30,M008,MEDIC 008,OVERTIME
"[""FD4226"", ""FD6065""]","[""Monica Allen"", ""Patricia Jones""]",2025-09-03 02:40:22,1440,"777 S Dearborn St, Seattle, WA 98104","[""FIREFIGHTER""]","[""Stephanie Khan"", ""Taylor Kim""]",6941d5d9-0065-4437-ad70-27137d35c055,2025-09-02 02:40:22,STATION_14,A006,AID 006,REGULAR
"[""FD6268"", ""FD1415"", ""FD1848"", ""FD5796"", ""FD2326""]","[""Kimberly Bell"", ""Marcus Davenport"", ""Jessica Stanley"", ""Henry Green"", ""Caroline Chandler""]",2025-08-29 15:22:56,480,"1283 1st Ave N, Seattle, WA 98109","[""FIREFIGHTER""]","[""Anthony Patton""]",de95d481-2ad2-49a4-bd89-fe77ccfd5919,2025-08-29 07:22:56,STATION_24,L017,LADDER 017,OVERTIME
"[""FD4747"", ""FD2494"", ""FD3143"", ""FD8762"", ""FD5854"", ""FD6184""]","[""Thomas Ray"", ""Rebecca Ware"", ""Gary Curry"", ""Anthony Lewis"", ""Sharon Curry"", ""Karen Berger""]",2025-08-30 10:57:16,480,"391 SW Alaska St, Seattle, WA 98106","[""FIREFIGHTER"", ""PARAMEDIC""]","[""Paul Campbell""]",ce7d08ff-53f3-4da2-a5da-62c3c6890c8f,2025-08-30 02:57:16,STATION_22,L034,LADDER 034,REGULAR
"[""FD9261"", ""FD7634"", ""FD3264"", ""FD1916""]","[""Sally Brooks"", ""Joseph Sanders"", ""Melissa Hudson"", ""Erin Holt""]",2025-08-29 09:47:35,720,"1786 NW 90th St, Seattle, WA 98107","[""FIREFIGHTER""]","[""Heather Hendrix""]",67416838-85dc-4f84-8d88-d29e097a7c55,2025-08-28 21:47:35,STATION_19,B030,BATTALION 030,REGULAR
"[""FD1189"", ""FD2301""]","[""Melissa Smith"", ""Natalie Johnson""]",2025-09-08 18:09:29,600,"497 5th Ave NE, Seattle, WA 98105","[""COMPANY_OFFICER""]","[""Brady Fisher"", ""Stephanie Johnson""]",fc5b0507-2e02-42c9-a73b-589818a125c8,2025-09-08 08:09:29,STATION_12,B007,BATTALION 007,REGULAR
"[""FD9431"", ""FD4126""]","[""Michael Jones"", ""Melanie Walsh""]",2025-09-05 04:40:14,720,"1176 E Aloha St, Seattle, WA 98102","[""COMPANY_OFFICER""]","[""Gregory Davis"", ""Brianna Yang""]",5d95f76f-6f05-4161-ac8c-bf27aa0a538b,2025-09-04 16:40:14,STATION_19,M031,MEDIC 031,OVERTIME
"[""FD3366"", ""FD6990""]","[""Billy Calhoun"", ""Michael Stone""]",2025-08-30 23:01:53,1440,"1177 E Highland Dr, Seattle, WA 98112","[""PARAMEDIC""]","[""Carl Jackson""]",35214593-2b07-41e8-875a-ec2b91619ceb,2025-08-29 23:01:53,STATION_5,A034,AID 034,REGULAR
"[""FD1680"", ""FD1013"", ""FD4226""]","[""Christine Carter"", ""Christopher Lewis"", ""Monica Allen""]",2025-09-13 04:33:59,1440,"1554 NW 61st St, Seattle, WA 98107","[""FIREFIGHTER"", ""PARAMEDIC""]","[""Alexis Garcia""]",3a26abf1-72b7-4df6-93b3-054857b5220a,2025-09-12 04:33:59,STATION_31,E002,ENGINE 002,REGULAR
"[""FD3766"", ""FD9675"", ""FD1576"", ""FD4384"", ""FD8927""]","[""Christian Rogers"", ""Jonathan Escobar"", ""Melanie King"", ""Carmen Peters"", ""Jake Phillips""]",2025-09-07 06:49:04,600,"1366 Roosevelt Way NE, Seattle, WA 98105","[""FIREFIGHTER"", ""PARAMEDIC""]","[""Angela Thomas"", ""Randy Burke""]",3794ac01-83e1-4775-abfe-e88a2f3102c6,2025-09-06 20:49:04,STATION_22,E023,ENGINE 023,REGULAR
"[""FD2021"", ""FD1850"", ""FD9199""]","[""Ernest White"", ""Krista Richardson"", ""Matthew Zamora""]",2025-09-22 23:46:42,600,"517 N 40th St, Seattle, WA 98103","[""COMPANY_OFFICER"", ""FIREFIGHTER"", ""PARAMEDIC""]","[""Leslie Sosa"", ""Martin Christian""]",31a9e3fe-b76b-4e1a-b10d-500649ea2ce4,2025-09-22 13:46:42,STATION_4,A012,AID 012,OVERTIME
"[""FD3737"", ""FD5372"", ""FD6387""]","[""Kristin Lee"", ""Lindsey Roberts"", ""Michelle Beck""]",2025-09-19 20:23:36,1440,"1335 E Roy St, Seattle, WA 98112","[""FIREFIGHTER""]","[""Jennifer Gonzalez""]",000a17d2-8a5c-4563-8854-4d37ea1d1141,2025-09-18 20:23:36,STATION_5,L028,LADDER 028,OVERTIME
"[""FD5749"", ""FD2124"", ""FD5038""]","[""Ellen Soto"", ""Danielle Davis"", ""Michael Hart""]",2025-09-02 04:42:59,1440,"173 S Weller St, Seattle, WA 98104","[""COMPANY_OFFICER"", ""FIREFIGHTER""]","[""Christine Banks""]",cfa169e6-ca62-4b5d-af30-97ca5679dc1e,2025-09-01 04:42:59,STATION_7,A032,AID 032,REGULAR
"[""FD1039"", ""FD9571"", ""FD6988"", ""FD7996""]","[""Darryl Hooper"", ""Leslie Williams"", ""Jon Anderson"", ""Heather Lee""]",2025-09-09 07:46:57,480,"623 NE Campus Pkwy, Seattle, WA 98105","[""COMPANY_OFFICER""]","[""Kenneth Schmidt"", ""Margaret Perry""]",ddf7147d-49ba-4ad6-a9d5-45e2b0d8fc3d,2025-09-08 23:46:57,STATION_21,M022,MEDIC 022,OVERTIME
"[""FD6508"", ""FD1132""]","[""Robert Martinez"", ""Theresa Villa""]",2025-08-29 11:34:46,480,"816 N 40th St, Seattle, WA 98103","[""PARAMEDIC""]","[""Anna Thompson"", ""Heather Forbes""]",1d71e69b-14a4-4360-90c7-9774aab5178a,2025-08-29 03:34:46,STATION_14,B006,BATTALION 006,OVERTIME
"[""FD3744"", ""FD7500""]","[""Donald Stafford"", ""Mark Hale""]",2025-09-17 07:03:44,600,"1718 NW 65th St, Seattle, WA 98107","[""FIREFIGHTER""]","[""Michele Davis""]",887f7398-395f-42b4-8bcf-0cd83159e3c9,2025-09-16 21:03:44,STATION_21,A019,AID 019,OVERTIME
"[""FD1588"", ""FD6204"", ""FD9137""]","[""Gina Ochoa"", ""William Bryant"", ""Autumn Guerrero""]",2025-09-12 01:57:19,480,"1904 W Galer St, Seattle, WA 98109","[""FIREFIGHTER""]","[""Christopher Pugh""]",452ac530-e775-4868-81af-fe5f2fffab34,2025-09-11 17:57:19,STATION_4,B034,BATTALION 034,REGULAR
"[""FD3702"", ""FD3577"", ""FD6156"", ""FD9818"", ""FD6812""]","[""Bryan Fowler"", ""Morgan Mccoy"", ""Christopher Mcclure"", ""Beth Burch"", ""Erika Kaiser""]",2025-09-03 18:32:32,720,"1300 3rd Ave N, Seattle, WA 98109","[""COMPANY_OFFICER"", ""FIREFIGHTER""]","[""Sarah Ross"", ""Jody Hill""]",7d86d2fa-b8e5-47d6-84b8-4157b9a407e2,2025-09-03 06:32:32,STATION_9,E025,ENGINE 025,OVERTIME
"[""FD9635"", ""FD7227"", ""FD1355"", ""FD5437""]","[""Frank Velazquez"", ""Rick Moore"", ""Katherine Clayton"", ""Norma Lin""]",2025-09-02 21:37:30,720,"178 E Aloha St, Seattle, WA 98112","[""COMPANY_OFFICER"", ""FIREFIGHTER"", ""PARAMEDIC""]","[""Victoria Bush"", ""Michael Tucker""]",2b0cca44-d26f-4cff-b045-3c4fef682465,2025-09-02 09:37:30,STATION_14,A033,AID 033,REGULAR
"[""FD2686"", ""FD1203""]","[""Chad Ford"", ""Joshua Collier""]",2025-09-11 13:01:58,1440,"1982 8th Ave N, Seattle, WA 98109","[""COMPANY_OFFICER""]","[""Jennifer Robinson"", ""Kim Montoya""]",7c5218b5-b277-4e62-847d-5eb5a5e6af65,2025-09-10 13:01:58,STATION_7,A031,AID 031,OVERTIME
"[""FD5209"", ""FD8047"", ""FD7789""]","[""David Francis"", ""Roger Serrano"", ""Christian Wright""]",2025-09-01 18:57:41,600,"1762 SW Manning St, Seattle, WA 98106","[""COMPANY_OFFICER"", ""FIREFIGHTER""]","[""Joseph Velasquez""]",848536a4-a90b-4413-9e1c-27f5956384e7,2025-09-01 08:57:41,STATION_34,M031,MEDIC 031,REGULAR
"[""FD2011"", ""FD2104"", ""FD4601"", ""FD4406""]","[""Kristin Huffman"", ""Sean Prince"", ""Michelle Edwards"", ""Donna Marks""]",2025-09-07 17:53:59,480,"1191 S Rose St, Seattle, WA 98108","[""PARAMEDIC""]","[""Dawn Le""]",504e99a5-8119-465f-8ddd-4b6f7b9ad415,2025-09-07 09:53:59,STATION_36,A006,AID 006,REGULAR
"[""FD1160"", ""FD8774"", ""FD3677""]","[""Chelsea Jones"", ""Kayla Estes"", ""Matthew Bradley""]",2025-09-20 13:00:37,1440,"1215 E Mercer St, Seattle, WA 98112","[""FIREFIGHTER"", ""PARAMEDIC""]","[""Brian Patrick""]",282ab6bb-ecc9-4a7b-a208-03c8f23e0ec2,2025-09-19 13:00:37,STATION_19,M036,MEDIC 036,REGULAR
"[""FD5064"", ""FD7290"", ""FD9758""]","[""Kristopher Sanders"", ""Courtney Holloway"", ""Susan Sanchez""]",2025-09-02 11:10:23,600,"1061 S Irving St, Seattle, WA 98108","[""COMPANY_OFFICER"", ""PARAMEDIC""]","[""Jeffrey Gaines""]",3b4f554e-517d-4604-8c5c-7495ca5d7f0d,2025-09-02 01:10:23,STATION_17,A009,AID 009,REGULAR
"[""FD8507"", ""FD3536"", ""FD8867"", ""FD6185""]","[""Jessica Edwards"", ""Melissa Rowe"", ""Danny Arnold"", ""Michael Archer""]",2025-09-03 03:25:05,480,"1671 Fremont Ave N, Seattle, WA 98103","[""FIREFIGHTER""]","[""Michael Walker"", ""Peter Mcguire""]",ad42054b-d6b3-41fc-b452-6aca34502174,2025-09-02 19:25:05,STATION_11,E031,ENGINE 031,OVERTIME
"[""FD1129"", ""FD1227"", ""FD6434""]","[""Christina Larsen"", ""Danielle Williams"", ""Teresa Larson""]",2025-09-05 07:33:24,1440,"1416 NE 15th St, Seattle, WA 98105","[""FIREFIGHTER"", ""PARAMEDIC""]","[""Lynn Bell""]",d9d204a7-5401-47f1-a4a0-8cb240aec2a3,2025-09-04 07:33:24,STATION_14,B015,BATTALION 015,REGULAR
"[""FD1095"", ""FD5343"", ""FD1250""]","[""Robert Ruiz"", ""Shelly Smith"", ""Jack Cooper""]",2025-09-25 05:19:50,720,"1408 SW Yancy St, Seattle, WA 98106","[""FIREFIGHTER"", ""PARAMEDIC""]","[""Veronica Hill"", ""Belinda Taylor""]",dc4618f3-5777-41c4-8576-71dded8a0477,2025-09-24 17:19:50,STATION_12,B013,BATTALION 013,REGULAR
"[""FD6914"", ""FD8764""]","[""Andre Logan"", ""Mike Moore""]",2025-09-05 12:20:53,1440,"1499 S Forest St, Seattle, WA 98108","[""COMPANY_OFFICER"", ""FIREFIGHTER"", ""PARAMEDIC""]","[""Miranda Thompson"", ""Catherine Walker""]",0eba3923-1610-42ea-ac61-8a393941a467,2025-09-04 12:20:53,STATION_19,M032,MEDIC 032,OVERTIME
"[""FD7356"", ""FD7732"", ""FD3552"", ""FD5751""]","[""Reginald Hernandez"", ""Breanna Smith"", ""Allison Rogers"", ""George Young""]",2025-09-09 06:00:06,1440,"374 2nd Ave, Seattle, WA 98101","[""COMPANY_OFFICER""]","[""Katie Young"", ""Danielle Harrell""]",fc7765c6-e09e-438f-9b98-38a02f4f47e1,2025-09-08 06:00:06,STATION_10,E001,ENGINE 001,OVERTIME
"[""FD1241"", ""FD1095"", ""FD8430"", ""FD9252""]","[""Peter Randolph"", ""Robert Ruiz"", ""Tonya Chapman"", ""Brenda Mcfarland""]",2025-09-17 06:08:02,480,"1740 NW 95th St, Seattle, WA 98107","[""COMPANY_OFFICER"", ""FIREFIGHTER""]","[""Shaun Russell"", ""Linda Holland""]",0fd23dc5-2e89-4353-9cdf-50abca3ac434,2025-09-16 22:08:02,STATION_33,M011,MEDIC 011,OVERTIME
"[""FD8751"", ""FD4101"", ""FD9902"", ""FD7967"", ""FD3652"", ""FD1941""]","[""Dawn Cooley"", ""Carla White"", ""Charles Miller"", ""Andrea Wilson"", ""Sherri Walker"", ""Kelsey Smith""]",2025-09-06 15:28:54,480,"861 N 45th St, Seattle, WA 98103","[""COMPANY_OFFICER"", ""PARAMEDIC""]","[""Gloria Palmer""]",74399805-0860-49e3-9b49-1f724802a38f,2025-09-06 07:28:54,STATION_23,E026,ENGINE 026,REGULAR
"[""FD3192"", ""FD5485"", ""FD1459"", ""FD7884""]","[""Christopher Allen"", ""Tina Edwards"", ""Holly Gonzalez"", ""Adriana Roberts""]",2025-09-10 00:31:49,480,"835 S Nevada St, Seattle, WA 98104","[""COMPANY_OFFICER"", ""PARAMEDIC""]","[""Martin Phillips"", ""Jesse Blankenship""]",0351dd50-6c5b-470f-b784-258ee56726da,2025-09-09 16:31:49,STATION_11,E020,ENGINE 020,REGULAR
"[""FD3831"", ""FD5637"", ""FD8103""]","[""Kathleen Holder"", ""Kelly Copeland"", ""Adam Fisher""]",2025-09-09 12:13:39,720,"406 E Blaine St, Seattle, WA 98102","[""FIREFIGHTER"", ""PARAMEDIC""]","[""Michelle Nunez""]",ef88c136-d254-4764-878d-a8d000aaaa45,2025-09-09 00:13:39,STATION_20,B008,BATTALION 008,OVERTIME
"[""FD5370"", ""FD1907"", ""FD1706"", ""FD3621""]","[""Robert Stevens"", ""Michelle Wilson"", ""Matthew Morris"", ""Bradley Schaefer""]",2025-09-24 21:48:16,720,"503 E Aloha St, Seattle, WA 98112","[""COMPANY_OFFICER""]","[""Alan Harris""]",a173891a-0412-47ac-8f45-c62386dcfe48,2025-09-24 09:48:16,STATION_25,B022,BATTALION 022,OVERTIME
"[""FD3539"", ""FD6506"", ""FD9252"", ""FD3653"", ""FD3068"", ""FD7657""]","[""Debbie Vargas"", ""Wanda Gonzalez"", ""Brenda Mcfarland"", ""Ruben Bailey"", ""Sean Gibson"", ""Amanda Robinson""]",2025-09-20 13:52:32,720,"1431 Interlake Ave N, Seattle, WA 98103","[""FIREFIGHTER""]","[""Carla Arnold""]",2d8f6f44-fcf6-45f6-9d10-fae748e3fb50,2025-09-20 01:52:32,STATION_7,E004,ENGINE 004,REGULAR
"[""FD1716"", ""FD4036"", ""FD1715"", ""FD4682"", ""FD2149""]","[""Beverly Gates"", ""Amy Reed"", ""Rhonda Shields"", ""Michele Hall"", ""Mary Wilson""]",2025-09-24 13:58:05,720,"696 SW Hudson St, Seattle, WA 98106","[""FIREFIGHTER"", ""PARAMEDIC""]","[""Martin Johnson""]",fa4537ea-053c-4d7e-bebb-5277d6d71e0c,2025-09-24 01:58:05,STATION_31,L022,LADDER 022,REGULAR
"[""FD6889"", ""FD1276"", ""FD2585"", ""FD9877"", ""FD2583""]","[""Stephanie Strickland"", ""Alex Choi"", ""Sarah Mcmahon"", ""Ryan Williams"", ""Larry Baker""]",2025-09-14 20:58:10,480,"768 E Denny Way, Seattle, WA 98102","[""FIREFIGHTER""]","[""Javier Ramos"", ""Zachary Miller""]",dfbb48fd-6a57-4478-a1e4-8d2ce2e7fff3,2025-09-14 12:58:10,STATION_15,L015,LADDER 015,OVERTIME
"[""FD6190"", ""FD5370"", ""FD7292""]","[""Ashley Baker"", ""Robert Stevens"", ""Mark Freeman""]",2025-09-18 10:51:37,480,"1837 NW Leary Way, Seattle, WA 98107","[""COMPANY_OFFICER"", ""PARAMEDIC""]","[""Joshua Hall""]",970c12a5-7db1-494b-a25f-df57185151eb,2025-09-18 02:51:37,STATION_27,L034,LADDER 034,REGULAR
"[""FD6115"", ""FD9840"", ""FD1411"", ""FD2757"", ""FD7848""]","[""Stuart Henderson"", ""Olivia Barry"", ""Amy White"", ""Steven Crawford"", ""Allison Cook""]",2025-09-03 23:07:48,1440,"451 Greenwood Ave N, Seattle, WA 98103","[""FIREFIGHTER""]","[""Matthew Nelson"", ""Jessica Jimenez""]",c3860509-2c55-4f05-adf2-793648210e05,2025-09-02 23:07:48,STATION_37,L007,LADDER 007,OVERTIME
"[""FD8485"", ""FD7008"", ""FD3468"", ""FD6430"", ""FD4101"", ""FD6548""]","[""Peter Meyer"", ""Steven Daniel"", ""Johnny Guzman"", ""Thomas Ali"", ""Carla White"", ""Kristin White""]",2025-09-17 15:26:30,720,"1317 NW Leary Way, Seattle, WA 98107","[""COMPANY_OFFICER"", ""FIREFIGHTER""]","[""Harold Hodge"", ""Cindy Pratt""]",5d7110a1-4a03-4510-bb52-5801ba3a27fb,2025-09-17 03:26:30,STATION_9,E021,ENGINE 021,OVERTIME
"[""FD7499"", ""FD7705"", ""FD1980"", ""FD3800""]","[""Wayne Green"", ""Julie Ramirez"", ""Natalie Holmes"", ""Jeff Barrett""]",2025-09-11 13:59:38,600,"1459 E Boston St, Seattle, WA 98102","[""FIREFIGHTER"", ""PARAMEDIC""]","[""Timothy Ortiz""]",f7e6645b-ad21-4292-bfa5-adf0d619bce3,2025-09-11 03:59:38,STATION_4,M024,MEDIC 024,REGULAR
"[""FD2547"", ""FD8293"", ""FD3217""]","[""Laura King"", ""Lori Phillips"", ""Nicholas Keller""]",2025-09-14 07:21:16,720,"397 E Harrison St, Seattle, WA 98112","[""FIREFIGHTER"", ""PARAMEDIC""]","[""Linda Black""]",2ed5ea1c-309b-41be-96f6-d84aa345780f,2025-09-13 19:21:16,STATION_28,A003,AID 003,OVERTIME
"[""FD1201"", ""FD8261"", ""FD1149"", ""FD6699"", ""FD5024"", ""FD1305""]","[""Kimberly Williamson"", ""Charles Wilson"", ""Jennifer Morris"", ""Billy Hall"", ""Madison Park"", ""Dakota Smith""]",2025-08-29 16:56:12,600,"2785 SW Hudson St, Seattle, WA 98106","[""COMPANY_OFFICER"", ""FIREFIGHTER"", ""PARAMEDIC""]","[""Marissa Ruiz"", ""Joshua Jones""]",468e4f5d-50ed-4bb0-8093-40887de19768,2025-08-29 06:56:12,STATION_17,E031,ENGINE 031,OVERTIME
"[""FD4561"", ""FD4987"", ""FD1241"", ""FD9576""]","[""Jason Turner"", ""Daniel Morales"", ""Peter Randolph"", ""Tracy Martin""]",2025-08-29 20:28:18,480,"518 N 34th St, Seattle, WA 98103","[""COMPANY_OFFICER"", ""FIREFIGHTER""]","[""Ian Quinn""]",4927642e-92aa-4120-b62d-6345fc97e127,2025-08-29 12:28:18,STATION_14,A007,AID 007,OVERTIME
"[""FD3624"", ""FD6619"", ""FD6763""]","[""Sandra Bryant"", ""James Morgan"", ""Ernest Gilbert""]",2025-08-31 22:48:40,480,"202 S Nevada St, Seattle, WA 98108","[""FIREFIGHTER"", ""PARAMEDIC""]","[""Kristopher Parker""]",d555b56a-8866-4456-a750-46b4b8a714cd,2025-08-31 14:48:40,STATION_21,B025,BATTALION 025,REGULAR
"[""FD7953"", ""FD6427""]","[""David Guerrero"", ""Melissa Mccoy""]",2025-09-06 08:26:22,480,"1448 S Idaho St, Seattle, WA 98104","[""FIREFIGHTER"", ""PARAMEDIC""]","[""Gene Evans"", ""Kimberly Thompson""]",cae12499-5a1d-4e8a-ae16-ff325c70f291,2025-09-06 00:26:22,STATION_35,A020,AID 020,OVERTIME
"[""FD8316"", ""FD8482""]","[""Christian Barker"", ""Christopher Lindsey""]",2025-09-06 06:39:31,480,"1119 W Howe St, Seattle, WA 98109","[""COMPANY_OFFICER"", ""PARAMEDIC""]","[""Tanya Rivera"", ""Mitchell Sanders""]",0fbe83cd-b12b-41f4-8e80-a10d71e3f41c,2025-09-05 22:39:31,STATION_26,A012,AID 012,REGULAR
"[""FD7183"", ""FD4170"", ""FD5024"", ""FD7129""]","[""Johnathan Alvarez"", ""Matthew Roberts"", ""Madison Park"", ""Clayton Alvarado""]",2025-09-02 08:28:40,720,"931 E Thomas St, Seattle, WA 98112","[""COMPANY_OFFICER""]","[""David Turner"", ""Steven Reese""]",e91df0af-739b-4ec3-b109-f4bb12c49fcd,2025-09-01 20:28:40,STATION_23,B026,BATTALION 026,OVERTIME
"[""FD9084"", ""FD9586"", ""FD9124""]","[""Natalie Morris"", ""Wendy Hammond"", ""Michael Adams""]",2025-09-20 05:33:38,720,"465 Pike St, Seattle, WA 98101","[""FIREFIGHTER""]","[""Anthony Colon"", ""Alison Baker""]",6eb5da89-68e8-441a-a4c7-ad89f340dca0,2025-09-19 17:33:38,STATION_25,M016,MEDIC 016,OVERTIME
"[""FD1131"", ""FD7872"", ""FD6501"", ""FD8928"", ""FD1858""]","[""Kenneth Mccoy"", ""Omar Robertson"", ""Amy Hudson"", ""Holly Hernandez"", ""Jeremy George""]",2025-09-19 21:03:02,600,"747 W Prospect St, Seattle, WA 98109","[""FIREFIGHTER""]","[""John Mccann""]",054a6c8c-b565-4e93-b71a-bdfb28e5b628,2025-09-19 11:03:02,STATION_29,E008,ENGINE 008,REGULAR
"[""FD6789"", ""FD5626""]","[""Caitlin White"", ""Seth Marshall""]",2025-09-23 00:36:43,720,"874 SW Webster St, Seattle, WA 98106","[""COMPANY_OFFICER"", ""PARAMEDIC""]","[""Erica Oneal""]",a313771f-3402-4f3f-b369-7e8a2258121e,2025-09-22 12:36:43,STATION_37,B001,BATTALION 001,OVERTIME
"[""FD7967"", ""FD1459"", ""FD1444"", ""FD9170"", ""FD7906"", ""FD1852""]","[""Andrea Wilson"", ""Holly Gonzalez"", ""Cassandra Smith"", ""Connie King"", ""Antonio Madden"", ""John Mason""]",2025-09-11 00:37:01,1440,"327 E Galer St, Seattle, WA 98112","[""PARAMEDIC""]","[""David Yoder"", ""John Rangel""]",034a8a4b-7c94-43bb-a167-adb9798c8327,2025-09-10 00:37:01,STATION_2,L003,LADDER 003,REGULAR
"[""FD9757"", ""FD5607"", ""FD2351"", ""FD8703""]","[""Steven Young"", ""Tyler Silva"", ""Scott Hunt"", ""Raymond Wilkins""]",2025-09-24 23:55:50,600,"334 E Howe St, Seattle, WA 98102","[""FIREFIGHTER"", ""PARAMEDIC""]","[""Diana Garcia"", ""Sherri Jimenez""]",4df07637-99fd-4acd-8375-36d65e363115,2025-09-24 13:55:50,STATION_11,A024,AID 024,REGULAR
"[""FD2890"", ""FD8015"", ""FD1131"", ""FD3082""]","[""Virginia Zamora"", ""Carlos Morris"", ""Kenneth Mccoy"", ""Courtney Santiago""]",2025-08-31 21:13:25,720,"1746 SW Webster St, Seattle, WA 98106","[""COMPANY_OFFICER""]","[""Amanda Kramer""]",bb9718dc-5e8e-46bc-a133-bce995fb5f65,2025-08-31 09:13:25,STATION_24,B006,BATTALION 006,OVERTIME
"[""FD3591"", ""FD9336"", ""FD4343""]","[""Richard Smith"", ""Karen Clayton"", ""Erica George""]",2025-09-25 22:27:07,600,"1516 NW 56th St, Seattle, WA 98107","[""FIREFIGHTER""]","[""Emily Cook""]",672d7c3c-3759-481e-b2a7-89cb5daae61d,2025-09-25 12:27:07,STATION_6,L023,LADDER 023,OVERTIME
"[""FD7687"", ""FD4827"", ""FD9961"", ""FD3445"", ""FD4052""]","[""Heidi Riggs"", ""Terry Tucker"", ""Renee Martinez"", ""Lisa Moore"", ""Samuel Fuentes""]",2025-09-16 10:56:55,1440,"720 E Republican St, Seattle, WA 98102","[""PARAMEDIC""]","[""Bianca Russell""]",c6fc3309-3240-4ac5-b498-2a6d2a1f4571,2025-09-15 10:56:55,STATION_3,E011,ENGINE 011,REGULAR
"[""FD2416"", ""FD7812""]","[""Angela Sullivan"", ""Andrew Williams""]",2025-09-03 02:43:00,480,"227 Keystone Pl N, Seattle, WA 98103","[""FIREFIGHTER"", ""PARAMEDIC""]","[""Joseph Tucker"", ""Lindsay Powell""]",12b6696e-7bbd-40d0-9114-f0b238dab9f7,2025-09-02 18:43:00,STATION_35,B029,BATTALION 029,REGULAR
"[""FD4238"", ""FD9542"", ""FD7485"", ""FD7065""]","[""Sharon Tran"", ""Amanda Davis"", ""Tammy Patterson"", ""Pamela Mccoy""]",2025-09-03 03:07:54,480,"524 S Cloverdale St, Seattle, WA 98108","[""FIREFIGHTER""]","[""Joan Bell""]",7cebf55f-92ed-4e2c-b135-3ba6cce0402d,2025-09-02 19:07:54,STATION_25,A027,AID 027,REGULAR
"[""FD1373"", ""FD6846"", ""FD2796"", ""FD6501""]","[""David Villegas"", ""Dennis Robinson"", ""Christopher Vance"", ""Amy Hudson""]",2025-09-13 19:54:00,1440,"580 E Aloha St, Seattle, WA 98112","[""COMPANY_OFFICER"", ""PARAMEDIC""]","[""Joseph Johnston"", ""Lisa Gonzalez""]",ffcb18c4-46cd-413c-b20d-c00e2640a2af,2025-09-12 19:54:00,STATION_3,E027,ENGINE 027,OVERTIME
"[""FD8486"", ""FD8913"", ""FD5742"", ""FD2326""]","[""Valerie Smith"", ""Luis Fleming"", ""Mark Foster"", ""Caroline Chandler""]",2025-08-29 18:06:15,720,"1670 NW 90th St, Seattle, WA 98107","[""PARAMEDIC""]","[""Randy Freeman""]",4a7fabee-8f81-41ff-89f6-5850cbdabc7c,2025-08-29 06:06:15,STATION_6,M020,MEDIC 020,REGULAR
"[""FD1896"", ""FD5633"", ""FD9124"", ""FD3843""]","[""Mary Leonard"", ""Jeffrey Johnson"", ""Michael Adams"", ""Dillon Taylor""]",2025-09-13 02:28:17,720,"1451 NE 50th St, Seattle, WA 98105","[""FIREFIGHTER""]","[""Erin Lewis""]",6a4c264e-00aa-4335-9379-3156e963838e,2025-09-12 14:28:17,STATION_28,A035,AID 035,REGULAR
"[""FD6660"", ""FD6597"", ""FD5482"", ""FD8030""]","[""Jill Wallace"", ""Philip Sutton"", ""Angel Vang"", ""Andrea Gonzalez""]",2025-09-10 21:54:35,600,"2731 SW Andover St, Seattle, WA 98106","[""PARAMEDIC""]","[""Scott Schneider"", ""William Webb""]",9b798430-1625-4699-a14b-cc3273d58de6,2025-09-10 11:54:35,STATION_16,E037,ENGINE 037,OVERTIME
